,loss,val_loss
0,0.02095319889485836,0.021235475316643715
1,0.029380595311522484,0.06426811218261719
2,0.012932061217725277,0.014240131713449955
3,0.011796009726822376,0.024532590061426163
4,0.010186570696532726,0.0069510117173194885
5,0.008543534204363823,0.011826830916106701
6,0.00828100647777319,0.008647267706692219
7,0.006289356853812933,0.006790459156036377
8,0.007120667025446892,0.006640459410846233
9,0.007342676166445017,0.007794432807713747
10,0.007558654528111219,0.0069227260537445545
11,0.006472080480307341,0.00813071709126234
12,0.006636926904320717,0.006723551079630852
13,0.005449270363897085,0.0077622090466320515
14,0.006285121198743582,0.005989042576402426
15,0.0058607240207493305,0.008785394951701164
16,0.006471876986324787,0.006464681588113308
17,0.005630279891192913,0.008143558166921139
18,0.005834677722305059,0.005424013361334801
19,0.005204441491514444,0.0073378426022827625
20,0.0047608925960958,0.005894908215850592
21,0.005025743506848812,0.0073647224344313145
22,0.0053511448204517365,0.005871946923434734
23,0.0054637594148516655,0.005729176569730043
24,0.006258448585867882,0.006302470341324806
25,0.005289445631206036,0.00471587385982275
26,0.005059937946498394,0.006329440977424383
27,0.004959237761795521,0.00528661347925663
28,0.0053862608037889,0.004652343690395355
29,0.00484480569139123,0.006948040332645178
30,0.005040498450398445,0.004474816378206015
31,0.005036858841776848,0.005305316764861345
32,0.005433320999145508,0.006672280374914408
33,0.004719081800431013,0.00414247578009963
34,0.005115722306072712,0.006779027171432972
35,0.005350329913198948,0.0047201006673276424
36,0.004898921586573124,0.005893178284168243
37,0.005138709209859371,0.005328909493982792
38,0.004816010594367981,0.005306363105773926
39,0.004704950377345085,0.0057119629345834255
40,0.004814530722796917,0.004532530438154936
41,0.005194130353629589,0.005773139651864767
42,0.004822504241019487,0.0061010089702904224
43,0.0048000807873904705,0.0041396403685212135
44,0.005347554571926594,0.0056504555977880955
45,0.004932552110403776,0.0045457398518919945
46,0.004941410385072231,0.0063625904731452465
47,0.004433410242199898,0.004324048757553101
48,0.004718082956969738,0.005233118776232004
49,0.004422701429575682,0.00487535959109664
