date,stock,open,high,low,close,volume,target_close_h1
2023-08-28,BBRI,4401.322916666667,4420.9716796875,4362.025390625,4362.025390625,37126600,4401.3232421875
2023-08-29,BBRI,4342.376948765346,4401.3232421875,4342.376948765346,4401.3232421875,57547200,4342.376953125
2023-08-30,BBRI,4401.323246606335,4401.323246606335,4322.728188631222,4342.376953125,171282700,4362.025390625
2023-08-31,BBRI,4342.376627604167,4362.025390625,4303.0791015625,4362.025390625,175088200,4381.67431640625
2023-09-01,BBRI,4401.323080156951,4401.323080156951,4342.376788904849,4381.67431640625,87366100,4420.9716796875
2023-09-04,BBRI,4401.322916666667,4420.9716796875,4381.674153645834,4420.9716796875,43898200,4420.9716796875
2023-09-05,BBRI,4420.9716796875,4440.620442708334,4401.322916666667,4420.9716796875,72464300,4381.67431640625
2023-09-06,BBRI,4420.971843907651,4440.620607658352,4381.67431640625,4381.67431640625,106367800,4283.4306640625
2023-09-07,BBRI,4342.376957604644,4362.025722118692,4283.4306640625,4283.4306640625,157998600,4204.83544921875
2023-09-08,BBRI,4263.7817405629385,4283.430504344334,4165.537921655958,4204.83544921875,243324500,4263.78125
2023-09-11,BBRI,4204.834965437788,4263.78125,4165.537442396313,4263.78125,80474100,4224.484375
2023-09-12,BBRI,4283.430668604651,4303.079433139535,4224.484375,4224.484375,121654400,4244.1328125
2023-09-13,BBRI,4204.835286458334,4263.781575520834,4204.835286458334,4244.1328125,59408000,4263.78125
2023-09-14,BBRI,4185.18620391705,4263.78125,4185.18620391705,4263.78125,76831700,4224.484375
2023-09-15,BBRI,4244.133139534883,4283.430668604651,4224.484375,4224.484375,141455400,4185.18701171875
2023-09-18,BBRI,4204.835777031984,4244.133307658451,4165.5382464055165,4185.18701171875,61329000,4224.484375
2023-09-19,BBRI,4185.186845930232,4224.484375,4165.538081395349,4224.484375,50612700,4224.484375
2023-09-20,BBRI,4204.835610465116,4283.430668604651,4204.835610465116,4224.484375,98710100,4204.83544921875
2023-09-21,BBRI,4263.7817405629385,4263.7817405629385,4204.83544921875,4204.83544921875,68584900,4204.83544921875
2023-09-22,BBRI,4204.83544921875,4263.7817405629385,4204.83544921875,4204.83544921875,83184100,4165.5380859375
2023-09-25,BBRI,4185.186850493809,4204.835615050118,4086.943027712264,4165.5380859375,120196700,4086.943115234375
2023-09-26,BBRI,4126.240645188552,4145.889410165641,4086.943115234376,4086.943115234375,180280600,4106.5908203125
2023-09-27,BBRI,4067.293300500897,4165.537100029905,4067.293300500897,4106.5908203125,119774700,4106.5908203125
2023-09-29,BBRI,4165.537100029905,4185.185859935706,4106.5908203125,4106.5908203125,140331100,4126.23974609375
2023-10-02,BBRI,4126.23974609375,4165.53726748512,4126.23974609375,4126.23974609375,81674600,4145.88916015625
2023-10-03,BBRI,4126.240396364041,4165.53792394846,4126.240396364041,4145.88916015625,54462700,4126.23974609375
2023-10-04,BBRI,4126.23974609375,4145.888506789434,4086.942224702381,4126.23974609375,121445000,4067.2939453125
2023-10-05,BBRI,4126.240234375,4145.888997395834,4067.293945312501,4067.2939453125,116814800,4067.2939453125
2023-10-06,BBRI,4086.9427083333335,4126.240234375,4067.293945312501,4067.2939453125,70202300,4027.99658203125
2023-10-09,BBRI,4086.9428734756098,4106.591637290397,4027.99658203125,4027.99658203125,144477000,4067.2939453125
2023-10-10,BBRI,4027.9964192708335,4126.240234375,4027.9964192708335,4067.2939453125,98457000,4126.23974609375
2023-10-11,BBRI,4047.644703311012,4145.888506789434,4047.644703311012,4126.23974609375,100394800,4165.5380859375
2023-10-12,BBRI,4165.5380859375,4224.484379606427,4145.889321381191,4165.5380859375,174022400,4145.88916015625
2023-10-13,BBRI,4145.88916015625,4185.18668774067,4126.240396364041,4145.88916015625,84648800,4126.23974609375
2023-10-16,BBRI,4185.186028180804,4185.186028180804,4126.23974609375,4126.23974609375,45782300,4047.64599609375
2023-10-17,BBRI,4126.241063979066,4145.889830950395,4047.645996093752,4047.64599609375,127287200,4047.64599609375
2023-10-18,BBRI,4027.997229122421,4106.592297007737,4027.997229122421,4047.64599609375,77217600,3929.75244140625
2023-10-19,BBRI,4008.347490234375,4047.6450146484376,3929.75244140625,3929.75244140625,195831400,3969.05029296875
2023-10-20,BBRI,3914.033754254332,4008.3478206219056,3898.314743193069,3969.05029296875,173353600,3929.75244140625
2023-10-23,BBRI,3929.75244140625,3988.698728027344,3921.8929365234376,3929.75244140625,82756100,4008.34765625
2023-10-24,BBRI,3929.752604166667,4008.347656250001,3890.455078125001,4008.34765625,104021500,4067.2939453125
