date,stock,open,high,low,close,volume
2023-10-06,BBRI,4086.9431989734303,4126.24072973279,4067.29443359375,4067.29443359375,70202300
2023-10-09,BBRI,4086.9426257621953,4106.591388386052,4027.996337890625,4027.996337890625,144477000
2023-10-10,BBRI,4027.9969028343903,4126.24072973279,4027.9969028343903,4067.29443359375,98457000
2023-10-11,BBRI,4047.6456612723214,4145.889488002232,4047.6456612723214,4126.24072265625,100394800
2023-10-12,BBRI,4165.5380859375,4224.484379606427,4145.889321381191,4165.5380859375,174022400
2023-10-13,BBRI,4145.888671875,4185.186194831161,4126.239910396919,4145.888671875,84648800
2023-10-16,BBRI,4185.187018694196,4185.187018694196,4126.24072265625,4126.24072265625,45782300
2023-10-17,BBRI,4126.240317335407,4145.88908075129,4047.645263671875,4047.645263671875,127287200
2023-10-18,BBRI,4027.996500255992,4106.591553919524,4027.996500255992,4047.645263671875,77217600
2023-10-19,BBRI,4008.34798828125,4047.645517578125,3929.7529296875,3929.7529296875,195831400
2023-10-20,BBRI,3914.033995010829,4008.3480671797647,3898.3149829826734,3969.050537109375,173353600
2023-10-23,BBRI,3929.7529296875,3988.6992236328124,3921.893423828125,3929.7529296875,82756100
2023-10-24,BBRI,3929.7523648131128,4008.347412109375,3890.4548411649816,4008.347412109375,104021500
2023-10-25,BBRI,4008.3481374547105,4086.9431989734303,4008.3481374547105,4067.29443359375,142215000
2023-10-26,BBRI,4067.294099389053,4067.294099389053,3866.876708984375,3866.876708984375,330618800
2023-10-27,BBRI,3890.455400390625,3969.050458984375,3882.59589453125,3929.7529296875,129599800
2023-10-30,BBRI,3914.03391796875,3949.4016943359375,3906.174412109375,3929.7529296875,108523700
2023-10-31,BBRI,3914.0339532667595,3929.7529651272685,3898.31494140625,3898.31494140625,106760300
2023-11-01,BBRI,3866.876910665761,3898.3149343297105,3796.141357421875,3796.141357421875,191567200
2023-11-02,BBRI,3882.59589453125,3988.6992236328124,3859.017376953125,3929.7529296875,208075400
2023-11-03,BBRI,3949.401126637178,4067.293697581572,3949.401126637178,4008.347412109375,125504000
2023-11-06,BBRI,4008.3478158804087,4086.94287109375,4008.3478158804087,4086.94287109375,122333800
2023-11-07,BBRI,4106.591957310267,4145.889488002232,4067.294426618303,4126.24072265625,137039400
2023-11-08,BBRI,4086.942546351675,4126.2400708358255,4067.2937841095995,4106.59130859375,86713700
2023-11-09,BBRI,4106.591634897085,4145.889162503756,4086.94287109375,4086.94287109375,66236400
2023-11-10,BBRI,4047.6457603717668,4047.6457603717668,3969.0506970635774,3988.699462890625,113811900
2023-11-13,BBRI,3988.698893229167,4027.9964192708335,3949.4013671875005,3949.4013671875,63126900
2023-11-14,BBRI,3988.6994628906245,4027.9969945447197,3969.0506970635774,3988.699462890625,85419500
2023-11-15,BBRI,4086.9431919642852,4165.538253348214,4067.294426618303,4126.24072265625,193790400
2023-11-16,BBRI,4145.889488002232,4145.889488002232,4067.294426618303,4126.24072265625,99488800
2023-11-17,BBRI,4067.2937841095995,4126.2400708358255,4067.2937841095995,4106.59130859375,70727500
2023-11-20,BBRI,4067.294426618303,4145.889488002232,4067.294426618303,4126.24072265625,54123600
2023-11-21,BBRI,4106.591634897085,4126.240398700421,4067.2941072904146,4086.94287109375,104110500
2023-11-22,BBRI,4067.2936259626777,4165.53743335308,4067.2936259626777,4145.888671875,103585500
2023-11-23,BBRI,4185.186199437792,4244.132483936916,4165.537437938085,4204.8349609375,174572400
2023-11-24,BBRI,4244.1328125,4283.430338541667,4224.484049479167,4244.1328125,92571400
2023-11-27,BBRI,4263.781245436624,4283.430006936332,4204.8349609375,4204.8349609375,76019100
2023-11-28,BBRI,4185.186199437792,4263.781245436624,4185.186199437792,4204.8349609375,147993400
2023-11-29,BBRI,4204.835615050118,4224.484379606427,4165.5380859375,4165.5380859375,106197800
2023-11-30,BBRI,4224.483717787322,4224.483717787322,4145.888671875,4145.888671875,224426400
2023-12-01,BBRI,4145.888676438376,4224.483722437209,4145.888676438376,4204.8349609375,99499500
2023-12-04,BBRI,4283.430499822443,4381.67431862571,4283.430499822443,4322.72802734375,235595700
2023-12-05,BBRI,4263.781899548451,4322.7281930905965,4263.781899548451,4283.4306640625,114689900
2023-12-06,BBRI,4263.78173828125,4283.4305020521315,4244.1329745103685,4263.78173828125,119716700
2023-12-07,BBRI,4244.1328125,4303.0791015625,4244.1328125,4303.0791015625,102126600
2023-12-08,BBRI,4263.781904069767,4283.430668604651,4224.484375,4224.484375,130542600
2023-12-11,BBRI,4185.186850493809,4224.484379606427,4165.5380859375,4165.5380859375,124468600
2023-12-12,BBRI,4224.484049479167,4244.1328125,4185.1865234375,4185.1865234375,134501600
2023-12-13,BBRI,4165.5380859375,4204.835615050118,4145.889321381191,4165.5380859375,98881600
2023-12-14,BBRI,4283.430338541667,4362.025390625,4263.781575520834,4362.025390625,239261700
2023-12-15,BBRI,4381.674153645834,4401.322916666667,4362.025390625,4362.025390625,252448800
2023-12-18,BBRI,4381.67431862571,4381.67431862571,4322.72802734375,4322.72802734375,102780900
2023-12-19,BBRI,4283.430338541667,4362.025390625,4283.430338541667,4362.025390625,135207300
2023-12-20,BBRI,4479.91796875,4479.91796875,4362.025390625,4362.025390625,138470900
2023-12-21,BBRI,4362.025066563901,4401.322589686099,4342.376305002803,4381.673828125,99049600
2023-12-22,BBRI,4440.621252925385,4479.918786137115,4401.323719713656,4460.27001953125,109411300
2023-12-27,BBRI,4479.91796875,4499.566731770834,4420.9716796875,4420.9716796875,122236700
2023-12-28,BBRI,4479.918130799672,4519.215658262828,4460.269367068096,4499.56689453125,121434600
2023-12-29,BBRI,4519.215658262828,4519.215658262828,4460.269367068096,4499.56689453125,93126000
2024-01-02,BBRI,4506.74663150468,4526.68798828125,4486.805274728111,4526.68798828125,91143100
2024-01-03,BBRI,4486.804635184152,4506.745989118303,4466.86328125,4466.86328125,83659700
2024-01-04,BBRI,4466.863486842105,4546.62890625,4446.922131990132,4546.62890625,92683500
2024-01-05,BBRI,4566.569877292799,4666.276643172555,4546.628524116848,4586.51123046875,134929600
2024-01-08,BBRI,4586.511458333333,4626.394166666667,4486.8046875,4486.8046875,152015000
2024-01-09,BBRI,4486.804841694079,4546.62890625,4486.804841694079,4546.62890625,105666200
2024-01-10,BBRI,4486.804841694079,4546.62890625,4486.804841694079,4546.62890625,82626400
2024-01-11,BBRI,4586.51123046875,4626.393936820652,4546.628524116848,4586.51123046875,116804400
2024-01-12,BBRI,4626.394147302351,4666.27685546875,4606.45279321915,4666.27685546875,109715700
2024-01-15,BBRI,4666.276803078058,4706.159510796674,4606.452741500134,4646.33544921875,115126700
2024-01-16,BBRI,4646.33544921875,4686.218156937366,4606.452741500134,4646.33544921875,97074300
2024-01-17,BBRI,4646.335343530168,4646.335343530168,4586.5112833130415,4606.45263671875,107941600
2024-01-18,BBRI,4626.393936820652,4626.393936820652,4546.628524116848,4586.51123046875,87259100
2024-01-19,BBRI,4586.511335701778,4626.39404296875,4546.628628434806,4626.39404296875,75370700
2024-01-22,BBRI,4606.45263671875,4626.393990124459,4546.628576501624,4606.45263671875,97545600
2024-01-23,BBRI,4546.62890625,4586.5116159539475,4506.7461965460525,4546.62890625,122999700
2024-01-24,BBRI,4526.686467263551,4546.627817339601,4446.921066959348,4506.7451171875,104225000
2024-01-25,BBRI,4446.921768947964,4506.74582861991,4407.0390625,4407.0390625,120478800
2024-01-26,BBRI,4347.215280277937,4367.156634774626,4307.332571284563,4327.27392578125,185244400
2024-01-29,BBRI,4307.332399103139,4446.921875,4307.332399103139,4446.921875,145629600
2024-01-30,BBRI,4407.039270833333,4506.746041666666,4367.1565625,4486.8046875,150513700
2024-01-31,BBRI,4566.570261101973,4606.452970805921,4526.687551398026,4546.62890625,245117200
2024-02-01,BBRI,4606.452583644701,4626.393936820652,4566.569877292799,4586.51123046875,156633900
2024-02-02,BBRI,4626.394147302351,4666.27685546875,4586.511439135951,4666.27685546875,177209700
2024-02-05,BBRI,4626.393990124459,4646.335343530168,4586.5112833130415,4606.45263671875,113760000
2024-02-06,BBRI,4706.159510796674,4706.159510796674,4626.394095359442,4646.33544921875,126704300
2024-02-07,BBRI,4666.27685546875,4706.159563635149,4646.33550138555,4666.27685546875,147005300
2024-02-12,BBRI,4686.218089503372,4805.8662109375,4666.276735931016,4805.8662109375,171514600
2024-02-13,BBRI,4825.807511393229,4825.807511393229,4746.042097981771,4785.9248046875,145852200
2024-02-15,BBRI,5005.279962531888,5005.279962531888,4865.690481505102,4885.6318359375,308685100
2024-02-16,BBRI,4905.57275390625,4945.45545922256,4885.631401248094,4905.57275390625,130814400
2024-02-19,BBRI,4885.631783907531,4925.514492347593,4845.749075467469,4865.6904296875,111382900
2024-02-20,BBRI,4925.514421735492,5025.22119140625,4925.514421735492,5025.22119140625,160872600
2024-02-21,BBRI,5045.162545340402,5085.045253208706,4965.397129603795,5025.22119140625,168423000
2024-02-22,BBRI,4985.33837890625,5025.2210859375,4965.397025390625,4985.33837890625,100256000
2024-02-23,BBRI,4885.6318359375,4925.514544802296,4825.807772640306,4885.6318359375,148643000
2024-02-26,BBRI,4865.690583881578,4945.456003289473,4845.749229029605,4925.5146484375,98920800
2024-02-27,BBRI,4885.6318359375,4945.455899234694,4885.6318359375,4885.6318359375,99187500
2024-02-28,BBRI,4865.690684613454,4965.3974609375,4865.690684613454,4965.3974609375,97236700
2024-02-29,BBRI,4905.573190369898,4945.455899234694,4885.6318359375,4885.6318359375,173774600
2024-03-01,BBRI,4925.514544802296,4925.514544802296,4845.749127072704,4885.6318359375,76286400
2024-03-04,BBRI,4885.631678557593,4885.631678557593,4825.8076171875,4825.8076171875,70354900
2024-03-05,BBRI,4865.690481505102,4925.514544802296,4845.749127072704,4885.6318359375,115084600
2024-03-06,BBRI,4865.690634450604,4945.4560546875,4865.690634450604,4945.4560546875,84108800
2024-03-07,BBRI,4945.456105672691,5005.280171467119,4945.456105672691,4965.3974609375,117724700
2024-03-08,BBRI,5005.279940867987,5104.986712598425,4985.3385865219,5065.10400390625,163060000
2024-03-13,BBRI,5065.104106903076,5144.869525909424,5065.104106903076,5104.98681640625,195173100
